 3750  1.5   0.0  2  KJ     0.307  0.1057     0.514  0.311  0.0174    -0.159  0.776  0.0025
 3750  1.5   0.0  2  LJ     0.233  0.0744     0.378  0.217  0.0131    -0.092  0.541  0.0027
 3750  1.5   0.0  2  MJ     0.139  0.0529     0.232  0.139  0.0170    -0.070  0.348  0.0104
 3750  1.5   0.0  2  NJ     0.112  0.0339     0.174  0.094  0.0084    -0.029  0.235  0.0039
 3750  1.5   0.0  2  RC     0.822  0.0181     0.802 -0.031  0.0217     0.869 -0.078  0.0232
 3750  1.5   0.0  2  IC     0.666  0.0452     0.732  0.100  0.0222     0.516  0.249  0.0175
 3750  2.0   0.0  2  bo     0.501  0.0599     0.609  0.162  0.0166     0.257  0.406  0.0088
 3750  2.0   0.0  2  uS     1.111  0.1511     0.706 -0.608  0.0641     2.023 -1.519  0.0924
 3750  2.0   0.0  2  vS     1.067  0.1200     0.759 -0.462  0.0400     1.760 -1.154  0.0618
 3750  2.0   0.0  2  bS     1.087  0.1076     0.822 -0.397  0.0280     1.683 -0.994  0.0471
 3750  2.0   0.0  2  yS     0.944  0.0494     0.817 -0.190  0.0229     1.230 -0.476  0.0321
 3750  2.0   0.0  2  UJ     1.030  0.1084     0.735 -0.442  0.0527     1.693 -1.105  0.0734
