 5100 5.5  0.0 2 BJ   0.7855   0.7880  -0.0036   0.7891  -0.0055   0.7841   0.0006   0.7735  -0.0021   3.0492  -6.8486   7.9719  -2.9649
 5100 5.5  0.0 2 VJ   0.7149   0.6455   0.1023   0.5271   0.2878   0.7375  -0.0092   0.7019  -0.0028   3.5838  -8.1388   9.4044  -3.6064
 5100 5.5  0.0 2 RC   0.6271   0.5189   0.1594   0.3319   0.4523   0.6592  -0.0131   0.6107  -0.0037   4.5258 -10.4252  11.7038  -4.4954
 5100 5.5  0.0 2 IC   0.5419   0.4178   0.1828   0.2018   0.5211   0.5773  -0.0144   0.5215  -0.0045   5.4872 -12.8807  14.2024  -5.4447
 5100 5.5  0.0 2 JJ   0.4098   0.2461   0.2412  -0.0410   0.6908   0.4541  -0.0181   0.3827  -0.0058   7.1107 -16.9783  18.3957  -7.0523
 5100 5.5  0.0 2 HJ   0.3161   0.1218   0.2863  -0.2283   0.8341   0.3620  -0.0187   0.2876  -0.0068   7.8558 -18.4238  19.4928  -7.3933
 5100 5.5  0.0 2 KJ   0.2757   0.1147   0.2372  -0.1750   0.6906   0.3142  -0.0157   0.2414  -0.0071   8.8372 -21.3134  22.6696  -8.6055
 5200 3.5  0.0 2 uS   0.7878   0.8494  -0.0916   0.9312  -0.2207   0.7450   0.0175   0.7589  -0.0059   4.0858  -8.0399   7.8982  -2.5051
 5200 3.5  0.0 2 vS   0.8656   0.9692  -0.1540   1.1357  -0.4157   0.8180   0.0195   0.8403  -0.0051   4.6863  -9.8062   9.9741  -3.2901
 5200 3.5  0.0 2 bS   0.8324   0.8120   0.0303   0.7742   0.0895   0.8412  -0.0036   0.7983  -0.0073   4.5819  -9.4524   9.9382  -3.4976
 5200 3.5  0.0 2 yS   0.7245   0.6657   0.0873   0.5534   0.2633   0.7412  -0.0068   0.6733  -0.0110   6.1399 -12.7089  12.7765  -4.4595
 5200 3.5  0.0 2 UJ   0.7927   0.8475  -0.0815   0.9244  -0.2027   0.7589   0.0138   0.7639  -0.0058   4.2946  -8.7595   8.8511  -2.9248
 5200 3.5  0.0 2 BJ   0.8347   0.8575  -0.0338   0.8897  -0.0847   0.8230   0.0048   0.8016  -0.0069   4.8878 -10.1961  10.5390  -3.6298
 5200 3.5  0.0 2 VJ   0.7288   0.6630   0.0979   0.5390   0.2922   0.7490  -0.0082   0.6750  -0.0115   6.4703 -13.4888  13.5908  -4.7681
 5200 3.5  0.0 2 RC   0.6292   0.5234   0.1573   0.3243   0.4693   0.6597  -0.0125   0.5568  -0.0155   8.3474 -17.5947  17.3813  -6.1029
 5200 3.5  0.0 2 IC   0.5379   0.4141   0.1840   0.1816   0.5483   0.5733  -0.0145   0.4499  -0.0187  10.2618 -21.9517  21.5009  -7.5587
 5200 3.5  0.0 2 JJ   0.4110   0.2517   0.2367  -0.0454   0.7023   0.4574  -0.0190   0.2986  -0.0241  13.0647 -28.1129  27.1913  -9.5393
 5200 3.5  0.0 2 HJ   0.3339   0.1405   0.2874  -0.2250   0.8602   0.3866  -0.0215   0.2098  -0.0276  13.6163 -28.4196  26.6783  -9.1693
 5200 3.5  0.0 2 KJ   0.2815   0.1244   0.2335  -0.1751   0.7028   0.3227  -0.0168   0.1492  -0.0292  15.4446 -32.8820  31.0463 -10.6991
 5200 4.0  0.0 2 uS   0.7561   0.8178  -0.0918   0.9015  -0.2239   0.7159   0.0164   0.7305  -0.0048   3.9790  -8.1287   8.2010  -2.6850
 5200 4.0  0.0 2 vS   0.8404   0.9417  -0.1507   1.1069  -0.4102   0.7965   0.0179   0.8170  -0.0040   4.4792  -9.7594  10.2398  -3.4849
 5200 4.0  0.0 2 bS   0.8246   0.8053   0.0287   0.7729   0.0795   0.8352  -0.0043   0.7982  -0.0052   4.2281  -9.1935  10.1198  -3.6912
 5200 4.0  0.0 2 yS   0.7209   0.6680   0.0787   0.5699   0.2325   0.7378  -0.0069   0.6822  -0.0079   5.6367 -12.3128  12.9821  -4.7025
 5200 4.0  0.0 2 UJ   0.7603   0.8127  -0.0780   0.8856  -0.1930   0.7283   0.0131   0.7341  -0.0049   4.1795  -8.7835   9.0555  -3.0609
 5200 4.0  0.0 2 BJ   0.8219   0.8468  -0.0370   0.8862  -0.0991   0.8121   0.0040   0.7950  -0.0051   4.5486  -9.9489  10.7017  -3.8084
 5200 4.0  0.0 2 VJ   0.7241   0.6647   0.0883   0.5558   0.2591   0.7440  -0.0081   0.6835  -0.0082   5.9000 -12.9532  13.6672  -4.9673
 5200 4.0  0.0 2 RC   0.6258   0.5285   0.1448   0.3480   0.4277   0.6552  -0.0120   0.5716  -0.0110   7.5574 -16.7500  17.3088  -6.2919
 5200 4.0  0.0 2 IC   0.5358   0.4208   0.1712   0.2071   0.5061   0.5698  -0.0139   0.4697  -0.0134   9.2473 -20.7812  21.2633  -7.7333
 5200 4.0  0.0 2 JJ   0.4082   0.2567   0.2254  -0.0236   0.6648   0.4531  -0.0184   0.3230  -0.0173  11.8901 -26.9138  27.1957  -9.8780
 5200 4.0  0.0 2 HJ   0.3289   0.1451   0.2734  -0.1996   0.8137   0.3797  -0.0208   0.2344  -0.0201  12.8599 -28.5118  28.1930 -10.1113
 5200 4.0  0.0 2 KJ   0.2784   0.1303   0.2205  -0.1500   0.6597   0.3181  -0.0162   0.1765  -0.0212  14.4995 -32.6992  32.4219 -11.6290
 5200 4.5  0.0 2 uS   0.7236   0.7816  -0.0863   0.8587  -0.2079   0.6855   0.0156   0.7026  -0.0039   3.6180  -7.4397   7.5979  -2.5056
 5200 4.5  0.0 2 vS   0.8128   0.9069  -0.1401   1.0606  -0.3816   0.7729   0.0163   0.7921  -0.0032   4.0237  -8.9181   9.5625  -3.3032
 5200 4.5  0.0 2 bS   0.8207   0.8006   0.0299   0.7686   0.0804   0.8324  -0.0048   0.8020  -0.0035   3.5207  -7.8170   8.9776  -3.3505
 5200 4.5  0.0 2 yS   0.7209   0.6708   0.0745   0.5797   0.2174   0.7379  -0.0070   0.6942  -0.0053   4.6726 -10.4595  11.4630  -4.2511
 5200 4.5  0.0 2 UJ   0.7228   0.7660  -0.0643   0.8215  -0.1520   0.6936   0.0119   0.7007  -0.0041   3.8355  -8.1036   8.4433  -2.8785
 5200 4.5  0.0 2 BJ   0.8112   0.8355  -0.0362   0.8759  -0.0996   0.8030   0.0034   0.7907  -0.0036   3.8964  -8.7088   9.6882  -3.5136
 5200 4.5  0.0 2 VJ   0.7234   0.6678   0.0828   0.5673   0.2405   0.7429  -0.0079   0.6956  -0.0055   4.8764 -10.9533  11.9921  -4.4562
 5200 4.5  0.0 2 RC   0.6260   0.5325   0.1393   0.3606   0.4088   0.6550  -0.0118   0.5892  -0.0075   6.2258 -14.1276  15.0978  -5.6132
 5200 4.5  0.0 2 IC   0.5369   0.4255   0.1659   0.2199   0.4883   0.5702  -0.0136   0.4918  -0.0091   7.5953 -17.4858  18.4487  -6.8571
 5200 4.5  0.0 2 JJ   0.4084   0.2594   0.2218  -0.0152   0.6524   0.4525  -0.0180   0.3497  -0.0117   9.8118 -22.9115  23.9150  -8.9048
 5200 4.5  0.0 2 HJ   0.3260   0.1450   0.2694  -0.1935   0.8002   0.3759  -0.0204   0.2617  -0.0137  10.7864 -24.7344  25.2969  -9.3224
 5200 4.5  0.0 2 KJ   0.2776   0.1329   0.2153  -0.1397   0.6427   0.3162  -0.0158   0.2063  -0.0142  12.1541 -28.4807  29.2471 -10.7857
 5200 5.0  0.0 2 uS   0.6899   0.7304  -0.0604   0.7778  -0.1353   0.6593   0.0125   0.6729  -0.0033   3.4487  -7.1730   7.4430  -2.5087
 5200 5.0  0.0 2 vS   0.7792   0.8507  -0.1066   0.9661  -0.2880   0.7484   0.0126   0.7607  -0.0027   3.6816  -8.2851   9.0936  -3.2133
 5200 5.0  0.0 2 bS   0.8105   0.7703   0.0600   0.7053   0.1621   0.8306  -0.0082   0.7971  -0.0025   2.9139  -6.5695   7.9410  -3.0617
 5200 5.0  0.0 2 yS   0.7164   0.6552   0.0911   0.5471   0.2608   0.7389  -0.0092   0.6980  -0.0036   3.8511  -8.7849  10.0450  -3.8292
