 3400 3.5  0.0 2 Su  0.8413  0.5778  0.3189  0.4108  0.5685  0.9272  0.2786  0.4627  0.9169 -0.7955  0.3904
 3400 3.5  0.0 2 Sg  0.9475  1.0493 -0.1233  1.0216 -0.0979  0.9250 -0.0727  0.2922  0.7654 -0.8339  0.7563
 3400 3.5  0.0 2 Sr  0.8200  0.7061  0.1379  0.5811  0.3156  0.8632  0.1400  0.6132  0.2419 -0.2999  0.3809
 3400 3.5  0.0 2 Si  0.7881  0.6151  0.2094  0.4691  0.4213  0.8485  0.1959  0.7590 -0.2057  0.3386  0.0364
 3400 3.5  0.0 2 Sz  0.7611  0.5163  0.2963  0.3387  0.5579  0.8432  0.2663  0.8916 -0.4723  0.6716 -0.1604
 3400 4.0  0.0 2 Su  0.7881  0.4220  0.4432  0.2051  0.7700  0.9057  0.3811  0.6603  0.5712 -0.4535  0.1884
 3400 4.0  0.0 2 Sg  0.8724  0.6982  0.2109  0.5857  0.3786  0.9293  0.1846  0.4295  0.5049  0.0021  0.0340
 3400 4.0  0.0 2 Sr  0.7979  0.6220  0.2129  0.4947  0.4004  0.8569  0.1913  0.6127  0.0075  0.3602 -0.0630
 3400 4.0  0.0 2 Si  0.7236  0.4035  0.3874  0.2051  0.6847  0.8272  0.3359  0.7851 -0.0747  0.2861 -0.0972
 3400 4.0  0.0 2 Sz  0.6578  0.2208  0.5291 -0.0493  0.9339  0.7993  0.4585  1.0640 -0.4180  0.3851 -0.1344
 3400 4.5  0.0 2 Su  0.7519  0.3386  0.5002  0.0950  0.8676  0.8844  0.4295  0.8006  0.2865 -0.2021  0.0714
 3400 4.5  0.0 2 Sg  0.8143  0.4747  0.4111  0.2893  0.6934  0.9215  0.3477  0.4755  0.8451 -0.5000  0.1405
 3400 4.5  0.0 2 Sr  0.7690  0.4876  0.3406  0.3258  0.5855  0.8588  0.2908  0.5638  0.3156  0.1035 -0.0754
 3400 4.5  0.0 2 Si  0.6741  0.2542  0.5083  0.0053  0.8833  0.8089  0.4369  0.8474  0.0993 -0.0878  0.0263
 3400 4.5  0.0 2 Sz  0.5894  0.0655  0.6342 -0.2633  1.1263  0.7595  0.5516  1.2896 -0.6655  0.3409 -0.0855
 3400 5.0  0.0 2 Su  0.7320  0.3126  0.5077  0.0653  0.8805  0.8664  0.4358  0.8525  0.1143 -0.0118 -0.0125
 3400 5.0  0.0 2 Sg  0.7823  0.3687  0.5007  0.1438  0.8433  0.9129  0.4233  0.5268  0.9961 -0.8315  0.2655
 3400 5.0  0.0 2 Sr  0.7501  0.3997  0.4242  0.2082  0.7157  0.8607  0.3586  0.5493  0.5719 -0.2395  0.0243
 3400 5.0  0.0 2 Si  0.6494  0.1828  0.5649 -0.0949  0.9831  0.7993  0.4860  0.9252  0.0902 -0.2205  0.0884
 3400 5.0  0.0 2 Sz  0.5570  0.0013  0.6728 -0.3556  1.2054  0.7384  0.5880  1.4566 -0.9604  0.4921 -0.1128
 3600 3.5  0.0 2 Su  0.8536  0.6998  0.1862  0.5759  0.3668  0.9069  0.1727  0.4089  0.8396 -0.7718  0.4791
 3600 3.5  0.0 2 Sg  0.9894  1.3144 -0.3934  1.3709 -0.5039  0.9008 -0.2873  0.2847  0.3111 -0.4180  0.7900
 3600 3.5  0.0 2 Sr  0.8565  1.0422 -0.2249  1.0148 -0.2092  0.8127 -0.1421  0.6298 -0.2219 -0.1886  0.6911
 3600 3.5  0.0 2 Si  0.8194  0.8233 -0.0046  0.7609  0.0774  0.8254  0.0193  0.7150 -0.7150  1.1107 -0.2059
 3600 3.5  0.0 2 Sz  0.7990  0.6483  0.1824  0.5428  0.3384  0.8491  0.1622  0.6096 -0.2469  0.8515 -0.3085
 3600 4.0  0.0 2 Su  0.7838  0.5037  0.3391  0.3239  0.6074  0.8753  0.2966  0.6621  0.2794 -0.0967  0.0943
 3600 4.0  0.0 2 Sg  0.9023  0.9256 -0.0282  0.8897  0.0166  0.9005 -0.0059  0.3854  0.1992  0.2606  0.1035
 3600 4.0  0.0 2 Sr  0.8233  0.8802 -0.0688  0.8358 -0.0165  0.8138 -0.0309  0.7038 -0.7617  1.0916 -0.1374
 3600 4.0  0.0 2 Si  0.7458  0.5862  0.1932  0.4631  0.3733  0.8001  0.1760  0.7211 -0.4456  0.8485 -0.2537
 3600 4.0  0.0 2 Sz  0.6916  0.3788  0.3787  0.1852  0.6689  0.7929  0.3283  0.7546 -0.0482  0.2312 -0.0754
 3600 4.5  0.0 2 Su  0.7343  0.3814  0.4272  0.1691  0.7465  0.8478  0.3681  0.7923  0.0118  0.1996 -0.0846
 3600 4.5  0.0 2 Sg  0.8142  0.5589  0.3091  0.4204  0.5203  0.8948  0.2610  0.3932  0.6931 -0.1715  0.0120
 3600 4.5  0.0 2 Sr  0.7770  0.6344  0.1726  0.5415  0.3111  0.8235  0.1507  0.5863 -0.3640  1.1079 -0.4553
 3600 4.5  0.0 2 Si  0.6724  0.3434  0.3983  0.1501  0.6898  0.7777  0.3414  0.7094  0.0267  0.2167 -0.1127
 3600 4.5  0.0 2 Sz  0.5894  0.1265  0.5604 -0.1529  0.9805  0.7386  0.4836  0.9616 -0.0580 -0.1526  0.0758
 3600 5.0  0.0 2 Su  0.7015  0.3104  0.4735  0.0786  0.8227  0.8270  0.4067  0.8331  0.0049  0.1342 -0.0710
 3600 5.0  0.0 2 Sg  0.7597  0.3705  0.4711  0.1633  0.7877  0.8821  0.3967  0.4398  1.0887 -0.8873  0.2764
 3600 5.0  0.0 2 Sr  0.7359  0.4480  0.3485  0.2979  0.5785  0.8259  0.2919  0.4305  0.5419 -0.0273 -0.0866
 3600 5.0  0.0 2 Si  0.6266  0.2079  0.5068 -0.0351  0.8740  0.7604  0.4338  0.7640  0.2627 -0.2927  0.0944
 3600 5.0  0.0 2 Sz  0.5349  0.0188  0.6247 -0.3058  1.1103  0.7026  0.5438  1.2195 -0.5036  0.0616  0.0397
 3800 3.5  0.0 2 Su  0.8593  0.8226  0.0444  0.7325  0.1676  0.8790  0.0638  0.5103  0.3782 -0.4303  0.4882
 3800 3.5  0.0 2 Sg  1.0167  1.4552 -0.5308  1.5621 -0.7203  0.8935 -0.3997  0.3808 -0.4050  0.5570  0.4381
 3800 3.5  0.0 2 Sr  0.9199  1.3474 -0.5176  1.4012 -0.6357  0.8055 -0.3708  0.7036 -0.8221  0.2817  0.7635
 3800 3.5  0.0 2 Si  0.8554  0.9565 -0.1224  0.9455 -0.1191  0.8307 -0.0801  0.7137 -1.1512  1.8468 -0.4998
 3800 3.5  0.0 2 Sz  0.8217  0.6945  0.1540  0.6246  0.2602  0.8616  0.1295  0.4385 -0.1103  1.0649 -0.4973
 3800 4.0  0.0 2 Su  0.7690  0.5763  0.2333  0.4137  0.4694  0.8363  0.2181  0.8750 -0.4471  0.5237 -0.0243
