 3750 5.0  0.0  2  UJ  0.683  0.465  0.284  0.238  0.631
 3750 5.0  0.0  2  BJ  0.682  0.412  0.352  0.133  0.779
 3750 5.0  0.0  2  VJ  0.638  0.354  0.370  0.065  0.813
 3750 5.0  0.0  2  RC  0.335  0.096  0.311 -0.164  0.444
 3750 5.0  0.0  2  IC  0.288  0.061  0.295 -0.190  0.370
 3750 5.0  0.0  2  JJ  0.222  0.023  0.259 -0.201  0.289
 3750 5.0  0.0  2  HJ  0.187  0.007  0.234 -0.197  0.252
 3750 5.0  0.0  2  KJ  0.159  0.001  0.205 -0.178  0.227
 4000 0.0  0.0  2  uS  0.972  1.241 -0.350  1.438 -0.661
 4000 0.0  0.0  2  vS  0.934  1.240 -0.398  1.481 -0.776
 4000 0.0  0.0  2  bS  0.912  1.184 -0.355  1.426 -0.730
 4000 0.0  0.0  2  yS  0.859  0.962 -0.135  1.050 -0.271
 4000 0.0  0.0  2  UJ  0.932  1.105 -0.225  1.218 -0.405
 4000 0.0  0.0  2  BJ  0.921  1.177 -0.334  1.389 -0.665
 4000 0.0  0.0  2  VJ  0.874  1.011 -0.179  1.129 -0.363
 4000 0.0  0.0  2  RC  0.827  0.910 -0.108  0.949 -0.172
 4000 0.0  0.0  2  IC  0.701  0.637  0.083  0.542  0.225
 4000 0.0  0.0  2  JJ  0.509  0.379  0.169  0.239  0.383
 4000 0.0  0.0  2  HJ  0.475  0.181  0.383 -0.125  0.851
 4000 0.0  0.0  2  KJ  0.393  0.133  0.339 -0.141  0.758
 4000 0.5  0.0  2  uS  0.982  1.305 -0.421  1.538 -0.790
 4000 0.5  0.0  2  vS  0.950  1.280 -0.430  1.543 -0.841
 4000 0.5  0.0  2  bS  0.931  1.191 -0.339  1.423 -0.699
 4000 0.5  0.0  2  yS  0.865  0.960 -0.123  1.038 -0.245
 4000 0.5  0.0  2  UJ  0.938  1.156 -0.284  1.302 -0.515
 4000 0.5  0.0  2  BJ  0.934  1.196 -0.342  1.413 -0.679
 4000 0.5  0.0  2  VJ  0.881  1.010 -0.168  1.118 -0.337
 4000 0.5  0.0  2  RC  0.815  0.828 -0.018  0.819 -0.006
 4000 0.5  0.0  2  IC  0.688  0.591  0.126  0.476  0.300
 4000 0.5  0.0  2  JJ  0.528  0.381  0.191  0.230  0.422
 4000 0.5  0.0  2  HJ  0.462  0.157  0.397 -0.162  0.886
 4000 0.5  0.0  2  KJ  0.384  0.116  0.349 -0.167  0.782
 4000 1.0  0.0  2  uS  0.989  1.359 -0.482  1.626 -0.905
 4000 1.0  0.0  2  vS  0.961  1.301 -0.442  1.574 -0.870
 4000 1.0  0.0  2  bS  0.945  1.192 -0.322  1.412 -0.663
 4000 1.0  0.0  2  yS  0.868  0.956 -0.113  1.025 -0.222
 4000 1.0  0.0  2  UJ  0.943  1.198 -0.332  1.371 -0.608
 4000 1.0  0.0  2  BJ  0.943  1.207 -0.344  1.424 -0.683
 4000 1.0  0.0  2  VJ  0.883  1.010 -0.165  1.113 -0.327
 4000 1.0  0.0  2  RC  0.751  0.712  0.050  0.663  0.124
 4000 1.0  0.0  2  IC  0.635  0.524  0.143  0.406  0.324
 4000 1.0  0.0  2  JJ  0.488  0.317  0.222  0.140  0.493
 4000 1.0  0.0  2  HJ  0.425  0.130  0.383 -0.179  0.857
 4000 1.0  0.0  2  KJ  0.358  0.108  0.325 -0.157  0.730
 4000 1.5  0.0  2  uS  0.989  1.391 -0.523  1.682 -0.983
 4000 1.5  0.0  2  vS  0.967  1.307 -0.442  1.582 -0.873
 4000 1.5  0.0  2  bS  0.954  1.197 -0.316  1.411 -0.649
 4000 1.5  0.0  2  yS  0.870  0.957 -0.113  1.024 -0.219
 4000 1.5  0.0  2  UJ  0.943  1.219 -0.360  1.411 -0.664
 4000 1.5  0.0  2  BJ  0.948  1.211 -0.342  1.427 -0.680
 4000 1.5  0.0  2  VJ  0.881  1.007 -0.164  1.108 -0.321
 4000 1.5  0.0  2  RC  0.711  0.630  0.106  0.543  0.239
 4000 1.5  0.0  2  IC  0.605  0.482  0.160  0.352  0.359
 4000 1.5  0.0  2  JJ  0.481  0.290  0.249  0.097  0.544
